n_teams_remaining,n_players_remaining,n_kills,tr_reference_file,pr_reference_file,k_reference_file,record_timestamp,og_screenshot,top_left,game_number,starting_game,in_lobby,is_loading_screen,leave_game_menu,streamer
,139.0,1.0,,media/stable_numbers/number_crops/loop_0000113pr.jpg,media/stable_numbers/number_crops/loop_0000113k.jpg,2020-09-13 04:14:08.339820,media/stable_numbers/og_screenshots/loop_0000113.jpg,"(233, 21)",,,,,,
,139.0,1.0,,media/stable_numbers/number_crops/loop_0000114pr.jpg,media/stable_numbers/number_crops/loop_0000114k.jpg,2020-09-13 04:14:08.573560,media/stable_numbers/og_screenshots/loop_0000114.jpg,"(233, 21)",,,,,,
,139.0,1.0,,media/stable_numbers/number_crops/loop_0000115pr.jpg,media/stable_numbers/number_crops/loop_0000115k.jpg,2020-09-13 04:14:08.811191,media/stable_numbers/og_screenshots/loop_0000115.jpg,"(233, 21)",,,,,,
,139.0,1.0,,media/stable_numbers/number_crops/loop_0000116pr.jpg,media/stable_numbers/number_crops/loop_0000116k.jpg,2020-09-13 04:14:09.112385,media/stable_numbers/og_screenshots/loop_0000116.jpg,"(233, 21)",,,,,,
,139.0,1.0,,media/stable_numbers/number_crops/loop_0000117pr.jpg,media/stable_numbers/number_crops/loop_0000117k.jpg,2020-09-13 04:14:09.346826,media/stable_numbers/og_screenshots/loop_0000117.jpg,"(233, 21)",,,,,,
,139.0,1.0,,media/stable_numbers/number_crops/loop_0000118pr.jpg,media/stable_numbers/number_crops/loop_0000118k.jpg,2020-09-13 04:14:09.587030,media/stable_numbers/og_screenshots/loop_0000118.jpg,"(233, 21)",,,,,,
,139.0,1.0,,media/stable_numbers/number_crops/loop_0000119pr.jpg,media/stable_numbers/number_crops/loop_0000119k.jpg,2020-09-13 04:14:09.822391,media/stable_numbers/og_screenshots/loop_0000119.jpg,"(233, 21)",,,,,,
,139.0,1.0,,media/stable_numbers/number_crops/loop_0000120pr.jpg,media/stable_numbers/number_crops/loop_0000120k.jpg,2020-09-13 04:14:10.061448,media/stable_numbers/og_screenshots/loop_0000120.jpg,"(233, 21)",,,,,,
,139.0,1.0,,media/stable_numbers/number_crops/loop_0000121pr.jpg,media/stable_numbers/number_crops/loop_0000121k.jpg,2020-09-13 04:14:10.307577,media/stable_numbers/og_screenshots/loop_0000121.jpg,"(233, 21)",,,,,,
,139.0,1.0,,media/stable_numbers/number_crops/loop_0000122pr.jpg,media/stable_numbers/number_crops/loop_0000122k.jpg,2020-09-13 04:14:10.581534,media/stable_numbers/og_screenshots/loop_0000122.jpg,"(233, 21)",,,,,,
,139.0,1.0,,media/stable_numbers/number_crops/loop_0000123pr.jpg,media/stable_numbers/number_crops/loop_0000123k.jpg,2020-09-13 04:14:10.845867,media/stable_numbers/og_screenshots/loop_0000123.jpg,"(233, 21)",,,,,,
,139.0,1.0,,media/stable_numbers/number_crops/loop_0000124pr.jpg,media/stable_numbers/number_crops/loop_0000124k.jpg,2020-09-13 04:14:11.068943,media/stable_numbers/og_screenshots/loop_0000124.jpg,"(233, 21)",,,,,,
,139.0,1.0,,media/stable_numbers/number_crops/loop_0000125pr.jpg,media/stable_numbers/number_crops/loop_0000125k.jpg,2020-09-13 04:14:11.277206,media/stable_numbers/og_screenshots/loop_0000125.jpg,"(233, 21)",,,,,,
,139.0,1.0,,media/stable_numbers/number_crops/loop_0000126pr.jpg,media/stable_numbers/number_crops/loop_0000126k.jpg,2020-09-13 04:14:11.507051,media/stable_numbers/og_screenshots/loop_0000126.jpg,"(233, 21)",,,,,,
,139.0,1.0,,media/stable_numbers/number_crops/loop_0000127pr.jpg,media/stable_numbers/number_crops/loop_0000127k.jpg,2020-09-13 04:14:11.734975,media/stable_numbers/og_screenshots/loop_0000127.jpg,"(233, 21)",,,,,,
,139.0,1.0,,media/stable_numbers/number_crops/loop_0000128pr.jpg,media/stable_numbers/number_crops/loop_0000128k.jpg,2020-09-13 04:14:11.948513,media/stable_numbers/og_screenshots/loop_0000128.jpg,"(233, 21)",,,,,,
,139.0,1.0,,media/stable_numbers/number_crops/loop_0000129pr.jpg,media/stable_numbers/number_crops/loop_0000129k.jpg,2020-09-13 04:14:12.157513,media/stable_numbers/og_screenshots/loop_0000129.jpg,"(233, 21)",,,,,,
,139.0,1.0,,media/stable_numbers/number_crops/loop_0000130pr.jpg,media/stable_numbers/number_crops/loop_0000130k.jpg,2020-09-13 04:14:12.329264,media/stable_numbers/og_screenshots/loop_0000130.jpg,"(233, 21)",,,,,,
,139.0,1.0,,media/stable_numbers/number_crops/loop_0000131pr.jpg,media/stable_numbers/number_crops/loop_0000131k.jpg,2020-09-13 04:14:12.557219,media/stable_numbers/og_screenshots/loop_0000131.jpg,"(233, 21)",,,,,,
,139.0,1.0,,media/stable_numbers/number_crops/loop_0000132pr.jpg,media/stable_numbers/number_crops/loop_0000132k.jpg,2020-09-13 04:14:12.806242,media/stable_numbers/og_screenshots/loop_0000132.jpg,"(233, 21)",,,,,,
,139.0,1.0,,media/stable_numbers/number_crops/loop_0000133pr.jpg,media/stable_numbers/number_crops/loop_0000133k.jpg,2020-09-13 04:14:13.025145,media/stable_numbers/og_screenshots/loop_0000133.jpg,"(233, 21)",,,,,,
,139.0,1.0,,media/stable_numbers/number_crops/loop_0000134pr.jpg,media/stable_numbers/number_crops/loop_0000134k.jpg,2020-09-13 04:14:13.235582,media/stable_numbers/og_screenshots/loop_0000134.jpg,"(233, 21)",,,,,,
,139.0,1.0,,media/stable_numbers/number_crops/loop_0000135pr.jpg,media/stable_numbers/number_crops/loop_0000135k.jpg,2020-09-13 04:14:13.449469,media/stable_numbers/og_screenshots/loop_0000135.jpg,"(233, 21)",,,,,,
,139.0,1.0,,media/stable_numbers/number_crops/loop_0000136pr.jpg,media/stable_numbers/number_crops/loop_0000136k.jpg,2020-09-13 04:14:13.697804,media/stable_numbers/og_screenshots/loop_0000136.jpg,"(233, 21)",,,,,,
,139.0,1.0,,media/stable_numbers/number_crops/loop_0000137pr.jpg,media/stable_numbers/number_crops/loop_0000137k.jpg,2020-09-13 04:14:13.917587,media/stable_numbers/og_screenshots/loop_0000137.jpg,"(233, 21)",,,,,,
,139.0,1.0,,media/stable_numbers/number_crops/loop_0000138pr.jpg,media/stable_numbers/number_crops/loop_0000138k.jpg,2020-09-13 04:14:14.131478,media/stable_numbers/og_screenshots/loop_0000138.jpg,"(233, 21)",,,,,,
,139.0,1.0,,media/stable_numbers/number_crops/loop_0000139pr.jpg,media/stable_numbers/number_crops/loop_0000139k.jpg,2020-09-13 04:14:14.350672,media/stable_numbers/og_screenshots/loop_0000139.jpg,"(233, 21)",,,,,,
,139.0,1.0,,media/stable_numbers/number_crops/loop_0000140pr.jpg,media/stable_numbers/number_crops/loop_0000140k.jpg,2020-09-13 04:14:14.575836,media/stable_numbers/og_screenshots/loop_0000140.jpg,"(233, 21)",,,,,,
,139.0,1.0,,media/stable_numbers/number_crops/loop_0000141pr.jpg,media/stable_numbers/number_crops/loop_0000141k.jpg,2020-09-13 04:14:14.809724,media/stable_numbers/og_screenshots/loop_0000141.jpg,"(233, 21)",,,,,,
,138.0,1.0,,media/stable_numbers/number_crops/loop_0000142pr.jpg,media/stable_numbers/number_crops/loop_0000142k.jpg,2020-09-13 04:14:15.018542,media/stable_numbers/og_screenshots/loop_0000142.jpg,"(233, 21)",,,,,,
,138.0,1.0,,media/stable_numbers/number_crops/loop_0000143pr.jpg,media/stable_numbers/number_crops/loop_0000143k.jpg,2020-09-13 04:14:15.247963,media/stable_numbers/og_screenshots/loop_0000143.jpg,"(233, 21)",,,,,,
,138.0,1.0,,media/stable_numbers/number_crops/loop_0000144pr.jpg,media/stable_numbers/number_crops/loop_0000144k.jpg,2020-09-13 04:14:15.433505,media/stable_numbers/og_screenshots/loop_0000144.jpg,"(233, 21)",,,,,,
,138.0,1.0,,media/stable_numbers/number_crops/loop_0000145pr.jpg,media/stable_numbers/number_crops/loop_0000145k.jpg,2020-09-13 04:14:15.618396,media/stable_numbers/og_screenshots/loop_0000145.jpg,"(233, 21)",,,,,,
,138.0,1.0,,media/stable_numbers/number_crops/loop_0000146pr.jpg,media/stable_numbers/number_crops/loop_0000146k.jpg,2020-09-13 04:14:15.818804,media/stable_numbers/og_screenshots/loop_0000146.jpg,"(233, 21)",,,,,,
,138.0,1.0,,media/stable_numbers/number_crops/loop_0000147pr.jpg,media/stable_numbers/number_crops/loop_0000147k.jpg,2020-09-13 04:14:16.084669,media/stable_numbers/og_screenshots/loop_0000147.jpg,"(233, 21)",,,,,,
,138.0,1.0,,media/stable_numbers/number_crops/loop_0000148pr.jpg,media/stable_numbers/number_crops/loop_0000148k.jpg,2020-09-13 04:14:16.326667,media/stable_numbers/og_screenshots/loop_0000148.jpg,"(233, 21)",,,,,,
,138.0,1.0,,media/stable_numbers/number_crops/loop_0000149pr.jpg,media/stable_numbers/number_crops/loop_0000149k.jpg,2020-09-13 04:14:16.553804,media/stable_numbers/og_screenshots/loop_0000149.jpg,"(233, 21)",,,,,,
,138.0,1.0,,media/stable_numbers/number_crops/loop_0000150pr.jpg,media/stable_numbers/number_crops/loop_0000150k.jpg,2020-09-13 04:14:16.801669,media/stable_numbers/og_screenshots/loop_0000150.jpg,"(233, 21)",,,,,,
,138.0,1.0,,media/stable_numbers/number_crops/loop_0000151pr.jpg,media/stable_numbers/number_crops/loop_0000151k.jpg,2020-09-13 04:14:17.002255,media/stable_numbers/og_screenshots/loop_0000151.jpg,"(233, 21)",,,,,,
,138.0,1.0,,media/stable_numbers/number_crops/loop_0000152pr.jpg,media/stable_numbers/number_crops/loop_0000152k.jpg,2020-09-13 04:14:17.243786,media/stable_numbers/og_screenshots/loop_0000152.jpg,"(233, 21)",,,,,,
,138.0,1.0,,media/stable_numbers/number_crops/loop_0000153pr.jpg,media/stable_numbers/number_crops/loop_0000153k.jpg,2020-09-13 04:14:17.448227,media/stable_numbers/og_screenshots/loop_0000153.jpg,"(233, 21)",,,,,,
,138.0,1.0,,media/stable_numbers/number_crops/loop_0000154pr.jpg,media/stable_numbers/number_crops/loop_0000154k.jpg,2020-09-13 04:14:17.652229,media/stable_numbers/og_screenshots/loop_0000154.jpg,"(233, 21)",,,,,,
,137.0,1.0,,media/stable_numbers/number_crops/loop_0000155pr.jpg,media/stable_numbers/number_crops/loop_0000155k.jpg,2020-09-13 04:14:17.871939,media/stable_numbers/og_screenshots/loop_0000155.jpg,"(233, 21)",,,,,,
,137.0,1.0,,media/stable_numbers/number_crops/loop_0000156pr.jpg,media/stable_numbers/number_crops/loop_0000156k.jpg,2020-09-13 04:14:18.088479,media/stable_numbers/og_screenshots/loop_0000156.jpg,"(233, 21)",,,,,,
,137.0,1.0,,media/stable_numbers/number_crops/loop_0000157pr.jpg,media/stable_numbers/number_crops/loop_0000157k.jpg,2020-09-13 04:14:18.306329,media/stable_numbers/og_screenshots/loop_0000157.jpg,"(233, 21)",,,,,,
,137.0,1.0,,media/stable_numbers/number_crops/loop_0000158pr.jpg,media/stable_numbers/number_crops/loop_0000158k.jpg,2020-09-13 04:14:18.521917,media/stable_numbers/og_screenshots/loop_0000158.jpg,"(233, 21)",,,,,,
,137.0,1.0,,media/stable_numbers/number_crops/loop_0000159pr.jpg,media/stable_numbers/number_crops/loop_0000159k.jpg,2020-09-13 04:14:18.779250,media/stable_numbers/og_screenshots/loop_0000159.jpg,"(233, 21)",,,,,,
,136.0,1.0,,media/stable_numbers/number_crops/loop_0000160pr.jpg,media/stable_numbers/number_crops/loop_0000160k.jpg,2020-09-13 04:14:19.007097,media/stable_numbers/og_screenshots/loop_0000160.jpg,"(233, 21)",,,,,,
,135.0,1.0,,media/stable_numbers/number_crops/loop_0000161pr.jpg,media/stable_numbers/number_crops/loop_0000161k.jpg,2020-09-13 04:14:19.220898,media/stable_numbers/og_screenshots/loop_0000161.jpg,"(233, 21)",,,,,,
,135.0,1.0,,media/stable_numbers/number_crops/loop_0000162pr.jpg,media/stable_numbers/number_crops/loop_0000162k.jpg,2020-09-13 04:14:19.423121,media/stable_numbers/og_screenshots/loop_0000162.jpg,"(233, 21)",,,,,,
,135.0,1.0,,media/stable_numbers/number_crops/loop_0000163pr.jpg,media/stable_numbers/number_crops/loop_0000163k.jpg,2020-09-13 04:14:19.640885,media/stable_numbers/og_screenshots/loop_0000163.jpg,"(233, 21)",,,,,,
,135.0,1.0,,media/stable_numbers/number_crops/loop_0000164pr.jpg,media/stable_numbers/number_crops/loop_0000164k.jpg,2020-09-13 04:14:19.843341,media/stable_numbers/og_screenshots/loop_0000164.jpg,"(233, 21)",,,,,,
,135.0,1.0,,media/stable_numbers/number_crops/loop_0000165pr.jpg,media/stable_numbers/number_crops/loop_0000165k.jpg,2020-09-13 04:14:20.040586,media/stable_numbers/og_screenshots/loop_0000165.jpg,"(233, 21)",,,,,,
,135.0,1.0,,media/stable_numbers/number_crops/loop_0000166pr.jpg,media/stable_numbers/number_crops/loop_0000166k.jpg,2020-09-13 04:14:20.256969,media/stable_numbers/og_screenshots/loop_0000166.jpg,"(233, 21)",,,,,,
,135.0,1.0,,media/stable_numbers/number_crops/loop_0000167pr.jpg,media/stable_numbers/number_crops/loop_0000167k.jpg,2020-09-13 04:14:20.474909,media/stable_numbers/og_screenshots/loop_0000167.jpg,"(233, 21)",,,,,,
,135.0,2.0,,media/stable_numbers/number_crops/loop_0000168pr.jpg,media/stable_numbers/number_crops/loop_0000168k.jpg,2020-09-13 04:14:20.683948,media/stable_numbers/og_screenshots/loop_0000168.jpg,"(233, 21)",,,,,,
,134.0,2.0,,media/stable_numbers/number_crops/loop_0000169pr.jpg,media/stable_numbers/number_crops/loop_0000169k.jpg,2020-09-13 04:14:20.904381,media/stable_numbers/og_screenshots/loop_0000169.jpg,"(233, 21)",,,,,,
,134.0,2.0,,media/stable_numbers/number_crops/loop_0000170pr.jpg,media/stable_numbers/number_crops/loop_0000170k.jpg,2020-09-13 04:14:21.121778,media/stable_numbers/og_screenshots/loop_0000170.jpg,"(233, 21)",,,,,,
,133.0,2.0,,media/stable_numbers/number_crops/loop_0000171pr.jpg,media/stable_numbers/number_crops/loop_0000171k.jpg,2020-09-13 04:14:21.358669,media/stable_numbers/og_screenshots/loop_0000171.jpg,"(233, 21)",,,,,,
,133.0,2.0,,media/stable_numbers/number_crops/loop_0000172pr.jpg,media/stable_numbers/number_crops/loop_0000172k.jpg,2020-09-13 04:14:21.599123,media/stable_numbers/og_screenshots/loop_0000172.jpg,"(233, 21)",,,,,,
,133.0,2.0,,media/stable_numbers/number_crops/loop_0000173pr.jpg,media/stable_numbers/number_crops/loop_0000173k.jpg,2020-09-13 04:14:21.820532,media/stable_numbers/og_screenshots/loop_0000173.jpg,"(233, 21)",,,,,,
,133.0,2.0,,media/stable_numbers/number_crops/loop_0000174pr.jpg,media/stable_numbers/number_crops/loop_0000174k.jpg,2020-09-13 04:14:22.025560,media/stable_numbers/og_screenshots/loop_0000174.jpg,"(233, 21)",,,,,,
,132.0,2.0,,media/stable_numbers/number_crops/loop_0000175pr.jpg,media/stable_numbers/number_crops/loop_0000175k.jpg,2020-09-13 04:14:22.257694,media/stable_numbers/og_screenshots/loop_0000175.jpg,"(233, 21)",,,,,,
,132.0,2.0,,media/stable_numbers/number_crops/loop_0000176pr.jpg,media/stable_numbers/number_crops/loop_0000176k.jpg,2020-09-13 04:14:22.499022,media/stable_numbers/og_screenshots/loop_0000176.jpg,"(233, 21)",,,,,,
,132.0,2.0,,media/stable_numbers/number_crops/loop_0000177pr.jpg,media/stable_numbers/number_crops/loop_0000177k.jpg,2020-09-13 04:14:22.727405,media/stable_numbers/og_screenshots/loop_0000177.jpg,"(233, 21)",,,,,,
,132.0,2.0,,media/stable_numbers/number_crops/loop_0000178pr.jpg,media/stable_numbers/number_crops/loop_0000178k.jpg,2020-09-13 04:14:22.966715,media/stable_numbers/og_screenshots/loop_0000178.jpg,"(233, 21)",,,,,,
,132.0,2.0,,media/stable_numbers/number_crops/loop_0000179pr.jpg,media/stable_numbers/number_crops/loop_0000179k.jpg,2020-09-13 04:14:23.211397,media/stable_numbers/og_screenshots/loop_0000179.jpg,"(233, 21)",,,,,,
,132.0,2.0,,media/stable_numbers/number_crops/loop_0000180pr.jpg,media/stable_numbers/number_crops/loop_0000180k.jpg,2020-09-13 04:14:23.450027,media/stable_numbers/og_screenshots/loop_0000180.jpg,"(233, 21)",,,,,,
,132.0,2.0,,media/stable_numbers/number_crops/loop_0000181pr.jpg,media/stable_numbers/number_crops/loop_0000181k.jpg,2020-09-13 04:14:23.692016,media/stable_numbers/og_screenshots/loop_0000181.jpg,"(233, 21)",,,,,,
,132.0,2.0,,media/stable_numbers/number_crops/loop_0000182pr.jpg,media/stable_numbers/number_crops/loop_0000182k.jpg,2020-09-13 04:14:23.911181,media/stable_numbers/og_screenshots/loop_0000182.jpg,"(233, 21)",,,,,,
,132.0,2.0,,media/stable_numbers/number_crops/loop_0000183pr.jpg,media/stable_numbers/number_crops/loop_0000183k.jpg,2020-09-13 04:14:24.100266,media/stable_numbers/og_screenshots/loop_0000183.jpg,"(232, 21)",,,,,,
,132.0,2.0,,media/stable_numbers/number_crops/loop_0000184pr.jpg,media/stable_numbers/number_crops/loop_0000184k.jpg,2020-09-13 04:14:24.298773,media/stable_numbers/og_screenshots/loop_0000184.jpg,"(232, 21)",,,,,,
,132.0,2.0,,media/stable_numbers/number_crops/loop_0000185pr.jpg,media/stable_numbers/number_crops/loop_0000185k.jpg,2020-09-13 04:14:24.458521,media/stable_numbers/og_screenshots/loop_0000185.jpg,"(233, 21)",,,,,,
,132.0,2.0,,media/stable_numbers/number_crops/loop_0000186pr.jpg,media/stable_numbers/number_crops/loop_0000186k.jpg,2020-09-13 04:14:24.678899,media/stable_numbers/og_screenshots/loop_0000186.jpg,"(233, 21)",,,,,,
,132.0,2.0,,media/stable_numbers/number_crops/loop_0000187pr.jpg,media/stable_numbers/number_crops/loop_0000187k.jpg,2020-09-13 04:14:24.873376,media/stable_numbers/og_screenshots/loop_0000187.jpg,"(233, 21)",,,,,,
,132.0,2.0,,media/stable_numbers/number_crops/loop_0000188pr.jpg,media/stable_numbers/number_crops/loop_0000188k.jpg,2020-09-13 04:14:25.102823,media/stable_numbers/og_screenshots/loop_0000188.jpg,"(233, 21)",,,,,,
,132.0,2.0,,media/stable_numbers/number_crops/loop_0000189pr.jpg,media/stable_numbers/number_crops/loop_0000189k.jpg,2020-09-13 04:14:25.309270,media/stable_numbers/og_screenshots/loop_0000189.jpg,"(233, 21)",,,,,,
,132.0,2.0,,media/stable_numbers/number_crops/loop_0000190pr.jpg,media/stable_numbers/number_crops/loop_0000190k.jpg,2020-09-13 04:14:25.536977,media/stable_numbers/og_screenshots/loop_0000190.jpg,"(233, 21)",,,,,,
,131.0,2.0,,media/stable_numbers/number_crops/loop_0000191pr.jpg,media/stable_numbers/number_crops/loop_0000191k.jpg,2020-09-13 04:14:25.784345,media/stable_numbers/og_screenshots/loop_0000191.jpg,"(233, 21)",,,,,,
,131.0,2.0,,media/stable_numbers/number_crops/loop_0000192pr.jpg,media/stable_numbers/number_crops/loop_0000192k.jpg,2020-09-13 04:14:25.994772,media/stable_numbers/og_screenshots/loop_0000192.jpg,"(233, 21)",,,,,,
,131.0,2.0,,media/stable_numbers/number_crops/loop_0000193pr.jpg,media/stable_numbers/number_crops/loop_0000193k.jpg,2020-09-13 04:14:26.229195,media/stable_numbers/og_screenshots/loop_0000193.jpg,"(233, 21)",,,,,,
,131.0,2.0,,media/stable_numbers/number_crops/loop_0000194pr.jpg,media/stable_numbers/number_crops/loop_0000194k.jpg,2020-09-13 04:14:26.444056,media/stable_numbers/og_screenshots/loop_0000194.jpg,"(232, 21)",,,,,,
,131.0,2.0,,media/stable_numbers/number_crops/loop_0000195pr.jpg,media/stable_numbers/number_crops/loop_0000195k.jpg,2020-09-13 04:14:26.663441,media/stable_numbers/og_screenshots/loop_0000195.jpg,"(233, 21)",,,,,,
,131.0,2.0,,media/stable_numbers/number_crops/loop_0000196pr.jpg,media/stable_numbers/number_crops/loop_0000196k.jpg,2020-09-13 04:14:26.911889,media/stable_numbers/og_screenshots/loop_0000196.jpg,"(233, 21)",,,,,,
,131.0,2.0,,media/stable_numbers/number_crops/loop_0000197pr.jpg,media/stable_numbers/number_crops/loop_0000197k.jpg,2020-09-13 04:14:27.162947,media/stable_numbers/og_screenshots/loop_0000197.jpg,"(233, 21)",,,,,,
,131.0,2.0,,media/stable_numbers/number_crops/loop_0000198pr.jpg,media/stable_numbers/number_crops/loop_0000198k.jpg,2020-09-13 04:14:27.396233,media/stable_numbers/og_screenshots/loop_0000198.jpg,"(233, 21)",,,,,,
,125.0,2.0,,media/stable_numbers/number_crops/loop_0000198pr.jpg,media/stable_numbers/number_crops/loop_0000198k.jpg,2020-09-13 04:14:50.188035,media/stable_numbers/og_screenshots/loop_0000198.jpg,"(233, 21)",,,,,,
,125.0,2.0,,media/stable_numbers/number_crops/loop_0000199pr.jpg,media/stable_numbers/number_crops/loop_0000199k.jpg,2020-09-13 04:14:50.419454,media/stable_numbers/og_screenshots/loop_0000199.jpg,"(233, 21)",,,,,,
,125.0,2.0,,media/stable_numbers/number_crops/loop_0000200pr.jpg,media/stable_numbers/number_crops/loop_0000200k.jpg,2020-09-13 04:14:50.668658,media/stable_numbers/og_screenshots/loop_0000200.jpg,"(233, 21)",,,,,,
,125.0,2.0,,media/stable_numbers/number_crops/loop_0000201pr.jpg,media/stable_numbers/number_crops/loop_0000201k.jpg,2020-09-13 04:14:50.899788,media/stable_numbers/og_screenshots/loop_0000201.jpg,"(233, 21)",,,,,,
,125.0,2.0,,media/stable_numbers/number_crops/loop_0000202pr.jpg,media/stable_numbers/number_crops/loop_0000202k.jpg,2020-09-13 04:14:51.119204,media/stable_numbers/og_screenshots/loop_0000202.jpg,"(233, 21)",,,,,,
,125.0,2.0,,media/stable_numbers/number_crops/loop_0000203pr.jpg,media/stable_numbers/number_crops/loop_0000203k.jpg,2020-09-13 04:14:51.374290,media/stable_numbers/og_screenshots/loop_0000203.jpg,"(233, 21)",,,,,,
,125.0,2.0,,media/stable_numbers/number_crops/loop_0000204pr.jpg,media/stable_numbers/number_crops/loop_0000204k.jpg,2020-09-13 04:14:51.613684,media/stable_numbers/og_screenshots/loop_0000204.jpg,"(233, 21)",,,,,,
,125.0,2.0,,media/stable_numbers/number_crops/loop_0000205pr.jpg,media/stable_numbers/number_crops/loop_0000205k.jpg,2020-09-13 04:14:51.836558,media/stable_numbers/og_screenshots/loop_0000205.jpg,"(233, 21)",,,,,,
